idVisit,serverTime,timeSpent,actionCategory,actionName,userName,department,team,title,organization,name,country
205130,2016-12-22 11:15:14,141,Tag filtering Clicked,Mobility &amp; Multi-layer Optimization,"Aladdin's Magic Lamp  ",MN Mobile Networks,MN GS GSD GDC Eur54,Radio Engineer,MN Global Services,"Aladdin's Magic Lamp  ",Portugal
205169,2016-12-22 11:15:48,23,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Alan Wake   ,CIOO Chief Innovation&amp;Operating Office,CIOO GOPS GSCM CCE E&amp;AP EU Cent&amp;Af FN&amp;AA,Technical Order Configuration Expert,CIOO GOPS,Alan Wake   ,Tunisia
205169,2016-12-22 11:16:11,792,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Alan Wake   ,CIOO Chief Innovation&amp;Operating Office,CIOO GOPS GSCM CCE E&amp;AP EU Cent&amp;Af FN&amp;AA,Technical Order Configuration Expert,CIOO GOPS,Alan Wake   ,Tunisia
205170,2016-12-22 11:17:21,298,WebNei clicked,RG301980,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205130,2016-12-22 11:18:24,,Webnei downloaded,ANR InterRAT with O&amp;M LTE510,"Aladdin's Magic Lamp  ",MN Mobile Networks,MN GS GSD GDC Eur54,Radio Engineer,MN Global Services,"Aladdin's Magic Lamp  ",Portugal
205163,2016-12-22 11:21:16,,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alan Wake  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,Senior Specialist BTS Technical Support,MN Radio Networks,Alan Wake  ,Finland
205170,2016-12-22 11:22:30,199,WebNei clicked,RG301980,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205177,2016-12-22 11:23:30,,WebNei clicked,Step towards Next Gen Telco: 5G introduction,"Akiyama Jin no Sugaku Mystery: Hiho ""Indo no Honoo"" o Shishu Seyo  ",MN Mobile Networks,MN GS MEA RSO44 A,Senior Radio Access Engineer,MN Global Services,"Akiyama Jin no Sugaku Mystery: Hiho ""Indo no Honoo"" o Shishu Seyo  ",Saudi Arabia
205170,2016-12-22 11:26:07,22,Webnei downloaded,CMST feature family RG30 EP1 RG301980,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205169,2016-12-22 11:29:23,268,WebNei clicked,IoT - Internet of Things - Introduction,Alan Wake   ,CIOO Chief Innovation&amp;Operating Office,CIOO GOPS GSCM CCE E&amp;AP EU Cent&amp;Af FN&amp;AA,Technical Order Configuration Expert,CIOO GOPS,Alan Wake   ,Tunisia
205170,2016-12-22 11:30:07,282,WebNei clicked,Step towards Next Gen Telco: 5G introduction,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205187,2016-12-22 11:32:14,424,WebNei clicked,BSS101431,Alabama Smith in the Quest of Fate  ,MN Mobile Networks,MN GS GSD32 A,NIC Engineer,MN Global Services,Alabama Smith in the Quest of Fate  ,Indonesia
205169,2016-12-22 11:33:51,57,WebNei clicked,AirScale System Module in FDD LTE (FL16A),Alan Wake   ,CIOO Chief Innovation&amp;Operating Office,CIOO GOPS GSCM CCE E&amp;AP EU Cent&amp;Af FN&amp;AA,Technical Order Configuration Expert,CIOO GOPS,Alan Wake   ,Tunisia
205169,2016-12-22 11:34:48,,Webnei downloaded,AirScale System Module in FDD LTE (FL16A),Alan Wake   ,CIOO Chief Innovation&amp;Operating Office,CIOO GOPS GSCM CCE E&amp;AP EU Cent&amp;Af FN&amp;AA,Technical Order Configuration Expert,CIOO GOPS,Alan Wake   ,Tunisia
205170,2016-12-22 11:34:49,122,WebNei clicked,SRAN16.10 overview and upgrade,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205170,2016-12-22 11:36:51,34,WebNei clicked,RG301979,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205170,2016-12-22 11:37:25,9,Category filtering Clicked,GSM,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205170,2016-12-22 11:37:34,22,Release technology,GSM,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205170,2016-12-22 11:37:56,81,WebNei clicked,BSS21439,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205170,2016-12-22 11:39:17,549,WebNei clicked,RG602339,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205187,2016-12-22 11:39:45,10,Webnei downloaded,ToP Phase Synchronization for DFCA BSS101864,Alabama Smith in the Quest of Fate  ,MN Mobile Networks,MN GS GSD32 A,NIC Engineer,MN Global Services,Alabama Smith in the Quest of Fate  ,Indonesia
205187,2016-12-22 11:39:55,1559,Webnei downloaded,Timing over Packet with phase synchronization LTE891,Alabama Smith in the Quest of Fate  ,MN Mobile Networks,MN GS GSD32 A,NIC Engineer,MN Global Services,Alabama Smith in the Quest of Fate  ,Indonesia
205170,2016-12-22 11:48:26,22,Category filtering Clicked,GSM,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205170,2016-12-22 11:48:48,,WebNei clicked,RG301978,"Alan Wake: Collector's Edition Extras  ",MN Mobile Networks,MN Radio Networks1A C,R&amp;D Specialist,MN Radio Networks,"Alan Wake: Collector's Edition Extras  ",India
205202,2016-12-22 11:49:29,1136,WebNei clicked,LTE1685,"Alan Wake's American Nightmare  ",MN Mobile Networks,MN GS EUR RSO5C,Senior Radio Planning &amp; Optimisation Eng,MN Global Services,"Alan Wake's American Nightmare  ",France
205217,2016-12-22 11:59:58,19,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alan Wake: The Signal  ,MN Mobile Networks,MN GS MEA RSO44 A,Senior Radio Access Engineer,MN Global Services,Alan Wake: The Signal  ,Saudi Arabia
205218,2016-12-22 12:00:05,338,WebNei clicked,RAN3266,Alan Wake: The Writer  ,MN Mobile Networks,MN GS GSD CSS3,ERT Lead Engineer,MN Global Services,Alan Wake: The Writer  ,Poland
205217,2016-12-22 12:00:17,1306,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Alan Wake: The Signal  ,MN Mobile Networks,MN GS MEA RSO44 A,Senior Radio Access Engineer,MN Global Services,Alan Wake: The Signal  ,Saudi Arabia
205187,2016-12-22 12:05:54,,Category filtering Clicked,SINGLE RAN,Alabama Smith in the Quest of Fate  ,MN Mobile Networks,MN GS GSD32 A,NIC Engineer,MN Global Services,Alabama Smith in the Quest of Fate  ,Indonesia
205218,2016-12-22 12:05:55,,Category filtering Clicked,WCDMA,Alan Wake: The Writer  ,MN Mobile Networks,MN GS GSD CSS3,ERT Lead Engineer,MN Global Services,Alan Wake: The Writer  ,Poland
205228,2016-12-22 12:07:47,1751,WebNei clicked,IoT - Internet of Things - Introduction,Airport Amsterdam  ,MN Mobile Networks,MN RN LTE-N RD78,R&amp;D Manager,MN Radio Networks,Airport Amsterdam  ,Poland
205233,2016-12-22 12:13:38,10,Category filtering Clicked,OTHER,Age of Empires: The Rise of Rome  ,MN Mobile Networks,MN PPS EUR Radio Netw Sales4,Radio Solution Manager,MN Product Portfolio Sales,Age of Empires: The Rise of Rome  ,France
205233,2016-12-22 12:13:48,14,Top filtering Clicked,top,Age of Empires: The Rise of Rome  ,MN Mobile Networks,MN PPS EUR Radio Netw Sales4,Radio Solution Manager,MN Product Portfolio Sales,Age of Empires: The Rise of Rome  ,France
205233,2016-12-22 12:14:02,,Tag filtering Clicked,Operability,Age of Empires: The Rise of Rome  ,MN Mobile Networks,MN PPS EUR Radio Netw Sales4,Radio Solution Manager,MN Product Portfolio Sales,Age of Empires: The Rise of Rome  ,France
205239,2016-12-22 12:17:08,,WebNei clicked,LTE3128,Air Trax  ,MN Mobile Networks,MN SPS EUR NPO,Solution Architect,MN Services Portfolio Sales,Air Trax  ,Russian Fed.
205217,2016-12-22 12:22:03,111,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alan Wake: The Signal  ,MN Mobile Networks,MN GS MEA RSO44 A,Senior Radio Access Engineer,MN Global Services,Alan Wake: The Signal  ,Saudi Arabia
205247,2016-12-22 12:22:58,2,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Advent Rising  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng5,"Specialist, Network Engineering",MN Radio Networks,Advent Rising  ,Poland
205217,2016-12-22 12:23:54,7,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alan Wake: The Signal  ,MN Mobile Networks,MN GS MEA RSO44 A,Senior Radio Access Engineer,MN Global Services,Alan Wake: The Signal  ,Saudi Arabia
205217,2016-12-22 12:24:01,40,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Alan Wake: The Signal  ,MN Mobile Networks,MN GS MEA RSO44 A,Senior Radio Access Engineer,MN Global Services,Alan Wake: The Signal  ,Saudi Arabia
205247,2016-12-22 12:24:56,380,Release technology,WCDMA,Advent Rising  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng5,"Specialist, Network Engineering",MN Radio Networks,Advent Rising  ,Poland
205217,2016-12-22 12:25:29,44,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alan Wake: The Signal  ,MN Mobile Networks,MN GS MEA RSO44 A,Senior Radio Access Engineer,MN Global Services,Alan Wake: The Signal  ,Saudi Arabia
205217,2016-12-22 12:26:13,,WebNei clicked,AirScale System Module in FDD LTE (FL16A),Alan Wake: The Signal  ,MN Mobile Networks,MN GS MEA RSO44 A,Senior Radio Access Engineer,MN Global Services,Alan Wake: The Signal  ,Saudi Arabia
205228,2016-12-22 12:36:58,,Webnei downloaded,IoT - Internet of Things - Introduction,Airport Amsterdam  ,MN Mobile Networks,MN RN LTE-N RD78,R&amp;D Manager,MN Radio Networks,Airport Amsterdam  ,Poland
205260,2016-12-22 12:39:40,30,WebNei clicked,IoT - Internet of Things - Introduction,Adventsquiz  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng4,"Specialist, Software Development",MN Radio Networks,Adventsquiz  ,Poland
205260,2016-12-22 12:40:10,35,Webnei downloaded,IoT - Internet of Things - Introduction,Adventsquiz  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng4,"Specialist, Software Development",MN Radio Networks,Adventsquiz  ,Poland
205260,2016-12-22 12:40:45,2,Webnei downloaded,IoT - Internet of Things - Introduction,Adventsquiz  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng4,"Specialist, Software Development",MN Radio Networks,Adventsquiz  ,Poland
205260,2016-12-22 12:40:47,,Webnei downloaded,IoT - Internet of Things - Introduction,Adventsquiz  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng4,"Specialist, Software Development",MN Radio Networks,Adventsquiz  ,Poland
205247,2016-12-22 12:42:34,180,WebNei clicked,LTE2572,Advent Rising  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng5,"Specialist, Network Engineering",MN Radio Networks,Advent Rising  ,Poland
205263,2016-12-22 12:46:31,8,Category filtering Clicked,LTE,Air Taxi  ,MN Mobile Networks,MN PPS EUR Radio Netw Sales1,Solution Manager,MN Product Portfolio Sales,Air Taxi  ,Germany
205263,2016-12-22 12:46:39,4,Tag filtering Clicked,IoT,Air Taxi  ,MN Mobile Networks,MN PPS EUR Radio Netw Sales1,Solution Manager,MN Product Portfolio Sales,Air Taxi  ,Germany
205263,2016-12-22 12:46:43,,WebNei clicked,LTE3071,Air Taxi  ,MN Mobile Networks,MN PPS EUR Radio Netw Sales1,Solution Manager,MN Product Portfolio Sales,Air Taxi  ,Germany
205267,2016-12-22 12:49:01,,WebNei clicked,LTE11,Adventure Chest  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng5,"Specialist, Network Engineering",MN Radio Networks,Adventure Chest  ,Poland
205274,2016-12-22 12:59:38,,WebNei clicked,IoT - Internet of Things - Introduction,Airport  ,MN Mobile Networks,MN GS GSD GDC Eur1,GCC Engineer,MN Global Services,Airport  ,Portugal
205279,2016-12-22 13:05:41,15,WebNei clicked,LTE3128,The Adventures of Dangerous Dave & Brutal Bob Part 1: Mole Surfing  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,The Adventures of Dangerous Dave & Brutal Bob Part 1: Mole Surfing  ,Poland
205279,2016-12-22 13:05:56,,Webnei downloaded,LTE-M (Part 1) LTE3128,The Adventures of Dangerous Dave & Brutal Bob Part 1: Mole Surfing  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,The Adventures of Dangerous Dave & Brutal Bob Part 1: Mole Surfing  ,Poland
205280,2016-12-22 13:06:13,,WebNei clicked,AirScale System Module in FDD LTE (FL16A),Alan Wake: Zlota Edycja  ,MN Mobile Networks,MN GS GSD GDC Eur5,Engineer Technical &amp; EME Support,MN Global Services,Alan Wake: Zlota Edycja  ,Poland
205247,2016-12-22 13:14:10,1129,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Advent Rising  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng5,"Specialist, Network Engineering",MN Radio Networks,Advent Rising  ,Poland
205289,2016-12-22 13:14:12,4,Category filtering Clicked,LTE,Adventure Mysteries Triple Pack  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,Project Management Working Student,MN Radio Networks,Adventure Mysteries Triple Pack  ,Poland
205291,2016-12-22 13:14:15,6,WebNei clicked,IoT - Internet of Things - Introduction,Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205289,2016-12-22 13:14:16,8,Release technology,LTE,Adventure Mysteries Triple Pack  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,Project Management Working Student,MN Radio Networks,Adventure Mysteries Triple Pack  ,Poland
205291,2016-12-22 13:14:21,4,Webnei downloaded,IoT - Internet of Things - Introduction,Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205289,2016-12-22 13:14:24,,Release type,LTE TDD,Adventure Mysteries Triple Pack  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,Project Management Working Student,MN Radio Networks,Adventure Mysteries Triple Pack  ,Poland
205289,2016-12-22 13:14:24,4,Release type,LTE FDD,Adventure Mysteries Triple Pack  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,Project Management Working Student,MN Radio Networks,Adventure Mysteries Triple Pack  ,Poland
205291,2016-12-22 13:14:25,40,Webnei downloaded,IoT - Internet of Things - Introduction,Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205289,2016-12-22 13:14:28,,Release type,LTE FDD,Adventure Mysteries Triple Pack  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,Project Management Working Student,MN Radio Networks,Adventure Mysteries Triple Pack  ,Poland
205289,2016-12-22 13:14:28,,Release type,LTE FDD,Adventure Mysteries Triple Pack  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,Project Management Working Student,MN Radio Networks,Adventure Mysteries Triple Pack  ,Poland
205291,2016-12-22 13:15:05,5,WebNei clicked,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:15:10,26,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:15:36,,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:15:36,32,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:16:08,16,WebNei clicked,Introduction to Virtualization and Telco Cloud,Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:16:24,17,Top filtering Clicked,top,Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:16:41,2,Top filtering Clicked,top,Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:16:43,21,Top filtering Clicked,top,Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:17:04,3,WebNei clicked,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:17:07,10,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:17:17,,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:17:17,61,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:18:18,,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:18:18,3,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:18:21,1,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:18:22,,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:18:22,,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
205291,2016-12-22 13:18:22,,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Airborne Assault: Red Devils Over Arnhem  ,CO Customer Operations,CO HoS MN EUR Sol SEE,Head of Technology CBT,CO HoS MN,Airborne Assault: Red Devils Over Arnhem  ,Italy
